Id,ImageName,CareSymbolTag,PredictedOutcome
7613,train_508,low_temperature_tumble_dry,0
7614,train_508,normal_temperature_tumble_dry,0
7615,train_508,single_bar,0
7616,train_508,tumble_dry,0
7617,train_508,wash_30,1
7618,train_508,wash_40,0
7619,train_508,wash_60,0
7620,train_508,wash_hand,0
7621,train_509,bleach_with_non_chlorine,0
7622,train_509,do_not_bleach,1
7623,train_509,do_not_dryclean,0
7624,train_509,do_not_tumble_dry,1
7625,train_509,do_not_wash,0
7626,train_509,double_bar,0
7627,train_509,dryclean,1
7628,train_509,low_temperature_tumble_dry,0
7629,train_509,normal_temperature_tumble_dry,0
7630,train_509,single_bar,0
7631,train_509,tumble_dry,0
7632,train_509,wash_30,1
7633,train_509,wash_40,0
7634,train_509,wash_60,0
7635,train_509,wash_hand,0
7636,train_510,bleach_with_non_chlorine,0
7637,train_510,do_not_bleach,1
7638,train_510,do_not_dryclean,0
7639,train_510,do_not_tumble_dry,1
7640,train_510,do_not_wash,0
7641,train_510,double_bar,0
7642,train_510,dryclean,1
7643,train_510,low_temperature_tumble_dry,0
7644,train_510,normal_temperature_tumble_dry,0
7645,train_510,single_bar,0
7646,train_510,tumble_dry,0
7647,train_510,wash_30,1
7648,train_510,wash_40,0
7649,train_510,wash_60,0
7650,train_510,wash_hand,0
7651,train_511,bleach_with_non_chlorine,0
7652,train_511,do_not_bleach,1
7653,train_511,do_not_dryclean,1
7654,train_511,do_not_tumble_dry,1
7655,train_511,do_not_wash,0
7656,train_511,double_bar,0
7657,train_511,dryclean,0
7658,train_511,low_temperature_tumble_dry,0
7659,train_511,normal_temperature_tumble_dry,0
7660,train_511,single_bar,0
7661,train_511,tumble_dry,0
7662,train_511,wash_30,0
7663,train_511,wash_40,0
7664,train_511,wash_60,0
7665,train_511,wash_hand,1
7666,train_512,bleach_with_non_chlorine,0
7667,train_512,do_not_bleach,1
7668,train_512,do_not_dryclean,1
7669,train_512,do_not_tumble_dry,1
7670,train_512,do_not_wash,0
7671,train_512,double_bar,0
7672,train_512,dryclean,0
7673,train_512,low_temperature_tumble_dry,0
7674,train_512,normal_temperature_tumble_dry,0
7675,train_512,single_bar,0
7676,train_512,tumble_dry,0
7677,train_512,wash_30,1
7678,train_512,wash_40,0
7679,train_512,wash_60,0
7680,train_512,wash_hand,0
7681,train_513,bleach_with_non_chlorine,0
7682,train_513,do_not_bleach,1
7683,train_513,do_not_dryclean,1
7684,train_513,do_not_tumble_dry,1
7685,train_513,do_not_wash,0
7686,train_513,double_bar,0
7687,train_513,dryclean,0
7688,train_513,low_temperature_tumble_dry,0
7689,train_513,normal_temperature_tumble_dry,0
7690,train_513,single_bar,1
7691,train_513,tumble_dry,0
7692,train_513,wash_30,1
7693,train_513,wash_40,0
7694,train_513,wash_60,0
7695,train_513,wash_hand,0
7696,train_514,bleach_with_non_chlorine,0
7697,train_514,do_not_bleach,1
7698,train_514,do_not_dryclean,1
7699,train_514,do_not_tumble_dry,1
7700,train_514,do_not_wash,0
7701,train_514,double_bar,0
7702,train_514,dryclean,0
7703,train_514,low_temperature_tumble_dry,0
7704,train_514,normal_temperature_tumble_dry,0
7705,train_514,single_bar,0
7706,train_514,tumble_dry,0
7707,train_514,wash_30,1
7708,train_514,wash_40,0
7709,train_514,wash_60,0
7710,train_514,wash_hand,0
7711,train_515,bleach_with_non_chlorine,0
7712,train_515,do_not_bleach,1
7713,train_515,do_not_dryclean,0
7714,train_515,do_not_tumble_dry,1
7715,train_515,do_not_wash,0
7716,train_515,double_bar,0
7717,train_515,dryclean,1
7718,train_515,low_temperature_tumble_dry,0
7719,train_515,normal_temperature_tumble_dry,0
7720,train_515,single_bar,0
7721,train_515,tumble_dry,0
7722,train_515,wash_30,1
7723,train_515,wash_40,0
7724,train_515,wash_60,0
7725,train_515,wash_hand,0
7726,train_516,bleach_with_non_chlorine,0
7727,train_516,do_not_bleach,1
7728,train_516,do_not_dryclean,0
7729,train_516,do_not_tumble_dry,1
7730,train_516,do_not_wash,0
7731,train_516,double_bar,0
7732,train_516,dryclean,1
7733,train_516,low_temperature_tumble_dry,0
7734,train_516,normal_temperature_tumble_dry,0
7735,train_516,single_bar,1
7736,train_516,tumble_dry,0
7737,train_516,wash_30,1
7738,train_516,wash_40,0
7739,train_516,wash_60,0
7740,train_516,wash_hand,0
7741,train_517,bleach_with_non_chlorine,0
7742,train_517,do_not_bleach,1
7743,train_517,do_not_dryclean,1
7744,train_517,do_not_tumble_dry,1
7745,train_517,do_not_wash,0
7746,train_517,double_bar,0
7747,train_517,dryclean,0
7748,train_517,low_temperature_tumble_dry,0
7749,train_517,normal_temperature_tumble_dry,0
7750,train_517,single_bar,1
7751,train_517,tumble_dry,0
7752,train_517,wash_30,1
7753,train_517,wash_40,0
7754,train_517,wash_60,0
7755,train_517,wash_hand,0
7756,train_518,bleach_with_non_chlorine,0
7757,train_518,do_not_bleach,1
7758,train_518,do_not_dryclean,0
7759,train_518,do_not_tumble_dry,1
7760,train_518,do_not_wash,0
7761,train_518,double_bar,0
7762,train_518,dryclean,1
7763,train_518,low_temperature_tumble_dry,0
7764,train_518,normal_temperature_tumble_dry,0
7765,train_518,single_bar,0
7766,train_518,tumble_dry,0
7767,train_518,wash_30,1
7768,train_518,wash_40,0
7769,train_518,wash_60,0
7770,train_518,wash_hand,0
7771,train_519,bleach_with_non_chlorine,0
7772,train_519,do_not_bleach,1
7773,train_519,do_not_dryclean,0
7774,train_519,do_not_tumble_dry,1
7775,train_519,do_not_wash,0
7776,train_519,double_bar,0
7777,train_519,dryclean,1
7778,train_519,low_temperature_tumble_dry,0
7779,train_519,normal_temperature_tumble_dry,0
7780,train_519,single_bar,0
7781,train_519,tumble_dry,0
7782,train_519,wash_30,1
7783,train_519,wash_40,0
7784,train_519,wash_60,0
7785,train_519,wash_hand,0
7786,train_520,bleach_with_non_chlorine,0
7787,train_520,do_not_bleach,1
7788,train_520,do_not_dryclean,1
7789,train_520,do_not_tumble_dry,1
7790,train_520,do_not_wash,0
7791,train_520,double_bar,0
7792,train_520,dryclean,0
7793,train_520,low_temperature_tumble_dry,0
7794,train_520,normal_temperature_tumble_dry,0
7795,train_520,single_bar,0
7796,train_520,tumble_dry,0
7797,train_520,wash_30,1
7798,train_520,wash_40,0
7799,train_520,wash_60,0
7800,train_520,wash_hand,0
7801,train_521,bleach_with_non_chlorine,1
7802,train_521,do_not_bleach,0
7803,train_521,do_not_dryclean,1
7804,train_521,do_not_tumble_dry,0
7805,train_521,do_not_wash,0
7806,train_521,double_bar,0
7807,train_521,dryclean,0
7808,train_521,low_temperature_tumble_dry,0
7809,train_521,normal_temperature_tumble_dry,1
7810,train_521,single_bar,0
7811,train_521,tumble_dry,0
7812,train_521,wash_30,0
7813,train_521,wash_40,1
7814,train_521,wash_60,0
7815,train_521,wash_hand,0
7816,train_522,bleach_with_non_chlorine,0
7817,train_522,do_not_bleach,1
7818,train_522,do_not_dryclean,0
7819,train_522,do_not_tumble_dry,1
7820,train_522,do_not_wash,1
7821,train_522,double_bar,0
7822,train_522,dryclean,1
7823,train_522,low_temperature_tumble_dry,0
7824,train_522,normal_temperature_tumble_dry,0
7825,train_522,single_bar,0
7826,train_522,tumble_dry,0
7827,train_522,wash_30,0
7828,train_522,wash_40,0
7829,train_522,wash_60,0
7830,train_522,wash_hand,0
7831,train_523,bleach_with_non_chlorine,0
7832,train_523,do_not_bleach,1
7833,train_523,do_not_dryclean,1
7834,train_523,do_not_tumble_dry,1
7835,train_523,do_not_wash,0
7836,train_523,double_bar,0
7837,train_523,dryclean,0
7838,train_523,low_temperature_tumble_dry,0
7839,train_523,normal_temperature_tumble_dry,0
7840,train_523,single_bar,1
7841,train_523,tumble_dry,0
7842,train_523,wash_30,0
7843,train_523,wash_40,1
7844,train_523,wash_60,0
7845,train_523,wash_hand,0
7846,train_524,bleach_with_non_chlorine,0
7847,train_524,do_not_bleach,1
7848,train_524,do_not_dryclean,1
7849,train_524,do_not_tumble_dry,1
7850,train_524,do_not_wash,0
7851,train_524,double_bar,0
7852,train_524,dryclean,0
7853,train_524,low_temperature_tumble_dry,0
7854,train_524,normal_temperature_tumble_dry,0
7855,train_524,single_bar,0
7856,train_524,tumble_dry,0
7857,train_524,wash_30,1
7858,train_524,wash_40,0
7859,train_524,wash_60,0
7860,train_524,wash_hand,0
7861,train_525,bleach_with_non_chlorine,0
7862,train_525,do_not_bleach,1
7863,train_525,do_not_dryclean,1
7864,train_525,do_not_tumble_dry,1
7865,train_525,do_not_wash,0
7866,train_525,double_bar,0
7867,train_525,dryclean,0
7868,train_525,low_temperature_tumble_dry,0
7869,train_525,normal_temperature_tumble_dry,0
7870,train_525,single_bar,1
7871,train_525,tumble_dry,0
7872,train_525,wash_30,1
7873,train_525,wash_40,0
7874,train_525,wash_60,0
7875,train_525,wash_hand,0
7876,train_526,bleach_with_non_chlorine,0
7877,train_526,do_not_bleach,1
7878,train_526,do_not_dryclean,0
7879,train_526,do_not_tumble_dry,1
7880,train_526,do_not_wash,0
7881,train_526,double_bar,0
7882,train_526,dryclean,1
7883,train_526,low_temperature_tumble_dry,0
7884,train_526,normal_temperature_tumble_dry,0
7885,train_526,single_bar,0
7886,train_526,tumble_dry,0
7887,train_526,wash_30,0
7888,train_526,wash_40,0
7889,train_526,wash_60,0
7890,train_526,wash_hand,1
7891,train_527,bleach_with_non_chlorine,0
7892,train_527,do_not_bleach,1
7893,train_527,do_not_dryclean,1
7894,train_527,do_not_tumble_dry,1
7895,train_527,do_not_wash,0
7896,train_527,double_bar,0
7897,train_527,dryclean,0
7898,train_527,low_temperature_tumble_dry,0
7899,train_527,normal_temperature_tumble_dry,0
7900,train_527,single_bar,0
7901,train_527,tumble_dry,0
7902,train_527,wash_30,1
7903,train_527,wash_40,0
7904,train_527,wash_60,0
7905,train_527,wash_hand,0
7906,train_528,bleach_with_non_chlorine,0
7907,train_528,do_not_bleach,0
7908,train_528,do_not_dryclean,0
7909,train_528,do_not_tumble_dry,0
7910,train_528,do_not_wash,0
7911,train_528,double_bar,0
7912,train_528,dryclean,0
7913,train_528,low_temperature_tumble_dry,0
7914,train_528,normal_temperature_tumble_dry,0
7915,train_528,single_bar,0
7916,train_528,tumble_dry,0
7917,train_528,wash_30,1
7918,train_528,wash_40,0
7919,train_528,wash_60,0
7920,train_528,wash_hand,1
7921,train_529,bleach_with_non_chlorine,0
7922,train_529,do_not_bleach,1
7923,train_529,do_not_dryclean,1
7924,train_529,do_not_tumble_dry,0
7925,train_529,do_not_wash,0
7926,train_529,double_bar,0
7927,train_529,dryclean,0
7928,train_529,low_temperature_tumble_dry,1
7929,train_529,normal_temperature_tumble_dry,0
7930,train_529,single_bar,0
7931,train_529,tumble_dry,0
7932,train_529,wash_30,0
7933,train_529,wash_40,1
7934,train_529,wash_60,0
7935,train_529,wash_hand,0
7936,train_530,bleach_with_non_chlorine,0
7937,train_530,do_not_bleach,1
7938,train_530,do_not_dryclean,1
7939,train_530,do_not_tumble_dry,1
7940,train_530,do_not_wash,0
7941,train_530,double_bar,0
7942,train_530,dryclean,0
7943,train_530,low_temperature_tumble_dry,0
7944,train_530,normal_temperature_tumble_dry,0
7945,train_530,single_bar,0
7946,train_530,tumble_dry,0
7947,train_530,wash_30,1
7948,train_530,wash_40,0
7949,train_530,wash_60,0
7950,train_530,wash_hand,0
7951,train_531,bleach_with_non_chlorine,0
7952,train_531,do_not_bleach,1
7953,train_531,do_not_dryclean,0
7954,train_531,do_not_tumble_dry,1
7955,train_531,do_not_wash,0
7956,train_531,double_bar,0
7957,train_531,dryclean,1
7958,train_531,low_temperature_tumble_dry,0
7959,train_531,normal_temperature_tumble_dry,0
7960,train_531,single_bar,0
7961,train_531,tumble_dry,0
7962,train_531,wash_30,1
7963,train_531,wash_40,0
7964,train_531,wash_60,0
7965,train_531,wash_hand,0
7966,train_532,bleach_with_non_chlorine,0
7967,train_532,do_not_bleach,1
7968,train_532,do_not_dryclean,0
7969,train_532,do_not_tumble_dry,0
7970,train_532,do_not_wash,0
7971,train_532,double_bar,0
7972,train_532,dryclean,1
7973,train_532,low_temperature_tumble_dry,0
7974,train_532,normal_temperature_tumble_dry,0
7975,train_532,single_bar,0
7976,train_532,tumble_dry,1
7977,train_532,wash_30,1
7978,train_532,wash_40,0
7979,train_532,wash_60,0
7980,train_532,wash_hand,0
7981,train_533,bleach_with_non_chlorine,0
7982,train_533,do_not_bleach,1
7983,train_533,do_not_dryclean,1
7984,train_533,do_not_tumble_dry,1
7985,train_533,do_not_wash,0
7986,train_533,double_bar,0
7987,train_533,dryclean,0
7988,train_533,low_temperature_tumble_dry,0
7989,train_533,normal_temperature_tumble_dry,0
7990,train_533,single_bar,1
7991,train_533,tumble_dry,0
7992,train_533,wash_30,1
7993,train_533,wash_40,0
7994,train_533,wash_60,0
7995,train_533,wash_hand,0
7996,train_534,bleach_with_non_chlorine,0
7997,train_534,do_not_bleach,1
7998,train_534,do_not_dryclean,1
7999,train_534,do_not_tumble_dry,0
8000,train_534,do_not_wash,0
8001,train_534,double_bar,0
8002,train_534,dryclean,0
8003,train_534,low_temperature_tumble_dry,0
8004,train_534,normal_temperature_tumble_dry,0
8005,train_534,single_bar,0
8006,train_534,tumble_dry,0
8007,train_534,wash_30,0
8008,train_534,wash_40,1
8009,train_534,wash_60,0
8010,train_534,wash_hand,0
8011,train_535,bleach_with_non_chlorine,0
8012,train_535,do_not_bleach,1
8013,train_535,do_not_dryclean,1
8014,train_535,do_not_tumble_dry,1
8015,train_535,do_not_wash,0
8016,train_535,double_bar,0
8017,train_535,dryclean,0
8018,train_535,low_temperature_tumble_dry,0
8019,train_535,normal_temperature_tumble_dry,0
8020,train_535,single_bar,0
8021,train_535,tumble_dry,0
8022,train_535,wash_30,0
8023,train_535,wash_40,1
8024,train_535,wash_60,0
8025,train_535,wash_hand,0
8026,train_536,bleach_with_non_chlorine,0
8027,train_536,do_not_bleach,1
8028,train_536,do_not_dryclean,1
8029,train_536,do_not_tumble_dry,1
8030,train_536,do_not_wash,0
8031,train_536,double_bar,0
8032,train_536,dryclean,0
8033,train_536,low_temperature_tumble_dry,0
8034,train_536,normal_temperature_tumble_dry,0
8035,train_536,single_bar,0
8036,train_536,tumble_dry,0
8037,train_536,wash_30,1
8038,train_536,wash_40,0
8039,train_536,wash_60,0
8040,train_536,wash_hand,0
8041,train_537,bleach_with_non_chlorine,0
8042,train_537,do_not_bleach,1
8043,train_537,do_not_dryclean,1
8044,train_537,do_not_tumble_dry,1
8045,train_537,do_not_wash,0
8046,train_537,double_bar,0
8047,train_537,dryclean,0
8048,train_537,low_temperature_tumble_dry,0
8049,train_537,normal_temperature_tumble_dry,0
8050,train_537,single_bar,0
8051,train_537,tumble_dry,0
8052,train_537,wash_30,1
8053,train_537,wash_40,0
8054,train_537,wash_60,0
8055,train_537,wash_hand,0
8056,train_538,bleach_with_non_chlorine,0
8057,train_538,do_not_bleach,1
8058,train_538,do_not_dryclean,0
8059,train_538,do_not_tumble_dry,1
8060,train_538,do_not_wash,0
8061,train_538,double_bar,0
8062,train_538,dryclean,1
8063,train_538,low_temperature_tumble_dry,0
8064,train_538,normal_temperature_tumble_dry,0
8065,train_538,single_bar,0
8066,train_538,tumble_dry,0
8067,train_538,wash_30,1
8068,train_538,wash_40,0
8069,train_538,wash_60,0
8070,train_538,wash_hand,0
8071,train_539,bleach_with_non_chlorine,0
8072,train_539,do_not_bleach,1
8073,train_539,do_not_dryclean,0
8074,train_539,do_not_tumble_dry,1
8075,train_539,do_not_wash,0
8076,train_539,double_bar,0
8077,train_539,dryclean,1
8078,train_539,low_temperature_tumble_dry,0
8079,train_539,normal_temperature_tumble_dry,0
8080,train_539,single_bar,1
8081,train_539,tumble_dry,0
8082,train_539,wash_30,1
8083,train_539,wash_40,0
8084,train_539,wash_60,0
8085,train_539,wash_hand,0
8086,train_540,bleach_with_non_chlorine,0
8087,train_540,do_not_bleach,1
8088,train_540,do_not_dryclean,1
8089,train_540,do_not_tumble_dry,0
8090,train_540,do_not_wash,0
8091,train_540,double_bar,1
8092,train_540,dryclean,0
8093,train_540,low_temperature_tumble_dry,0
8094,train_540,normal_temperature_tumble_dry,0
8095,train_540,single_bar,0
8096,train_540,tumble_dry,1
8097,train_540,wash_30,0
8098,train_540,wash_40,1
8099,train_540,wash_60,0
8100,train_540,wash_hand,0
8101,train_541,bleach_with_non_chlorine,0
8102,train_541,do_not_bleach,1
8103,train_541,do_not_dryclean,0
8104,train_541,do_not_tumble_dry,0
8105,train_541,do_not_wash,0
8106,train_541,double_bar,0
8107,train_541,dryclean,0
8108,train_541,low_temperature_tumble_dry,0
8109,train_541,normal_temperature_tumble_dry,0
8110,train_541,single_bar,0
8111,train_541,tumble_dry,0
8112,train_541,wash_30,0
8113,train_541,wash_40,0
8114,train_541,wash_60,1
8115,train_541,wash_hand,0
8116,train_542,bleach_with_non_chlorine,0
8117,train_542,do_not_bleach,1
8118,train_542,do_not_dryclean,1
8119,train_542,do_not_tumble_dry,1
8120,train_542,do_not_wash,1
8121,train_542,double_bar,0
8122,train_542,dryclean,0
8123,train_542,low_temperature_tumble_dry,0
8124,train_542,normal_temperature_tumble_dry,0
8125,train_542,single_bar,0
8126,train_542,tumble_dry,0
8127,train_542,wash_30,0
8128,train_542,wash_40,0
8129,train_542,wash_60,0
8130,train_542,wash_hand,0
8131,train_543,bleach_with_non_chlorine,1
8132,train_543,do_not_bleach,0
8133,train_543,do_not_dryclean,1
8134,train_543,do_not_tumble_dry,0
8135,train_543,do_not_wash,0
8136,train_543,double_bar,0
8137,train_543,dryclean,0
8138,train_543,low_temperature_tumble_dry,1
8139,train_543,normal_temperature_tumble_dry,0
8140,train_543,single_bar,1
8141,train_543,tumble_dry,0
8142,train_543,wash_30,1
8143,train_543,wash_40,0
8144,train_543,wash_60,0
8145,train_543,wash_hand,0
8146,train_544,bleach_with_non_chlorine,0
8147,train_544,do_not_bleach,1
8148,train_544,do_not_dryclean,0
8149,train_544,do_not_tumble_dry,0
8150,train_544,do_not_wash,0
8151,train_544,double_bar,0
8152,train_544,dryclean,1
8153,train_544,low_temperature_tumble_dry,1
8154,train_544,normal_temperature_tumble_dry,0
8155,train_544,single_bar,1
8156,train_544,tumble_dry,0
8157,train_544,wash_30,1
8158,train_544,wash_40,0
8159,train_544,wash_60,0
8160,train_544,wash_hand,0
8161,train_545,bleach_with_non_chlorine,0
8162,train_545,do_not_bleach,1
8163,train_545,do_not_dryclean,1
8164,train_545,do_not_tumble_dry,1
8165,train_545,do_not_wash,0
8166,train_545,double_bar,0
8167,train_545,dryclean,0
8168,train_545,low_temperature_tumble_dry,0
8169,train_545,normal_temperature_tumble_dry,0
8170,train_545,single_bar,1
8171,train_545,tumble_dry,0
8172,train_545,wash_30,1
8173,train_545,wash_40,0
8174,train_545,wash_60,0
8175,train_545,wash_hand,0
8176,train_546,bleach_with_non_chlorine,0
8177,train_546,do_not_bleach,1
8178,train_546,do_not_dryclean,0
8179,train_546,do_not_tumble_dry,1
8180,train_546,do_not_wash,0
8181,train_546,double_bar,0
8182,train_546,dryclean,1
8183,train_546,low_temperature_tumble_dry,0
8184,train_546,normal_temperature_tumble_dry,0
8185,train_546,single_bar,0
8186,train_546,tumble_dry,0
8187,train_546,wash_30,1
8188,train_546,wash_40,0
8189,train_546,wash_60,0
8190,train_546,wash_hand,0
8191,train_547,bleach_with_non_chlorine,0
8192,train_547,do_not_bleach,1
8193,train_547,do_not_dryclean,0
8194,train_547,do_not_tumble_dry,0
8195,train_547,do_not_wash,0
8196,train_547,double_bar,0
8197,train_547,dryclean,0
8198,train_547,low_temperature_tumble_dry,0
8199,train_547,normal_temperature_tumble_dry,0
8200,train_547,single_bar,0
8201,train_547,tumble_dry,0
8202,train_547,wash_30,1
8203,train_547,wash_40,0
8204,train_547,wash_60,0
8205,train_547,wash_hand,0
8206,train_548,bleach_with_non_chlorine,0
8207,train_548,do_not_bleach,1
8208,train_548,do_not_dryclean,0
8209,train_548,do_not_tumble_dry,1
8210,train_548,do_not_wash,0
8211,train_548,double_bar,0
8212,train_548,dryclean,1
8213,train_548,low_temperature_tumble_dry,0
8214,train_548,normal_temperature_tumble_dry,0
8215,train_548,single_bar,0
8216,train_548,tumble_dry,0
8217,train_548,wash_30,0
8218,train_548,wash_40,0
8219,train_548,wash_60,1
8220,train_548,wash_hand,0
8221,train_549,bleach_with_non_chlorine,0
8222,train_549,do_not_bleach,1
8223,train_549,do_not_dryclean,0
8224,train_549,do_not_tumble_dry,1
8225,train_549,do_not_wash,0
8226,train_549,double_bar,0
8227,train_549,dryclean,1
8228,train_549,low_temperature_tumble_dry,0
8229,train_549,normal_temperature_tumble_dry,0
8230,train_549,single_bar,1
8231,train_549,tumble_dry,0
8232,train_549,wash_30,1
8233,train_549,wash_40,0
8234,train_549,wash_60,0
8235,train_549,wash_hand,0
8236,train_550,bleach_with_non_chlorine,0
8237,train_550,do_not_bleach,1
8238,train_550,do_not_dryclean,1
8239,train_550,do_not_tumble_dry,1
8240,train_550,do_not_wash,0
8241,train_550,double_bar,0
8242,train_550,dryclean,0
8243,train_550,low_temperature_tumble_dry,0
8244,train_550,normal_temperature_tumble_dry,0
8245,train_550,single_bar,1
8246,train_550,tumble_dry,0
8247,train_550,wash_30,1
8248,train_550,wash_40,0
8249,train_550,wash_60,0
8250,train_550,wash_hand,0
8251,train_551,bleach_with_non_chlorine,0
8252,train_551,do_not_bleach,1
8253,train_551,do_not_dryclean,0
8254,train_551,do_not_tumble_dry,1
8255,train_551,do_not_wash,0
8256,train_551,double_bar,0
8257,train_551,dryclean,1
8258,train_551,low_temperature_tumble_dry,0
8259,train_551,normal_temperature_tumble_dry,0
8260,train_551,single_bar,0
8261,train_551,tumble_dry,0
8262,train_551,wash_30,1
8263,train_551,wash_40,0
8264,train_551,wash_60,0
8265,train_551,wash_hand,0
8266,train_552,bleach_with_non_chlorine,1
8267,train_552,do_not_bleach,0
8268,train_552,do_not_dryclean,0
8269,train_552,do_not_tumble_dry,0
8270,train_552,do_not_wash,0
8271,train_552,double_bar,0
8272,train_552,dryclean,0
8273,train_552,low_temperature_tumble_dry,0
8274,train_552,normal_temperature_tumble_dry,1
8275,train_552,single_bar,1
8276,train_552,tumble_dry,0
8277,train_552,wash_30,0
8278,train_552,wash_40,1
8279,train_552,wash_60,0
8280,train_552,wash_hand,0
8281,train_553,bleach_with_non_chlorine,0
8282,train_553,do_not_bleach,1
8283,train_553,do_not_dryclean,1
8284,train_553,do_not_tumble_dry,1
8285,train_553,do_not_wash,0
8286,train_553,double_bar,0
8287,train_553,dryclean,0
8288,train_553,low_temperature_tumble_dry,0
8289,train_553,normal_temperature_tumble_dry,0
8290,train_553,single_bar,0
8291,train_553,tumble_dry,0
8292,train_553,wash_30,1
8293,train_553,wash_40,0
8294,train_553,wash_60,0
8295,train_553,wash_hand,0
8296,train_554,bleach_with_non_chlorine,0
8297,train_554,do_not_bleach,1
8298,train_554,do_not_dryclean,0
8299,train_554,do_not_tumble_dry,1
8300,train_554,do_not_wash,0
8301,train_554,double_bar,0
8302,train_554,dryclean,1
8303,train_554,low_temperature_tumble_dry,0
8304,train_554,normal_temperature_tumble_dry,0
8305,train_554,single_bar,1
8306,train_554,tumble_dry,0
8307,train_554,wash_30,1
8308,train_554,wash_40,0
8309,train_554,wash_60,0
8310,train_554,wash_hand,0
8311,train_555,bleach_with_non_chlorine,1
8312,train_555,do_not_bleach,0
8313,train_555,do_not_dryclean,0
8314,train_555,do_not_tumble_dry,0
8315,train_555,do_not_wash,0
8316,train_555,double_bar,0
8317,train_555,dryclean,1
8318,train_555,low_temperature_tumble_dry,0
8319,train_555,normal_temperature_tumble_dry,1
8320,train_555,single_bar,0
8321,train_555,tumble_dry,0
8322,train_555,wash_30,0
8323,train_555,wash_40,1
8324,train_555,wash_60,0
8325,train_555,wash_hand,0
8326,train_556,bleach_with_non_chlorine,0
8327,train_556,do_not_bleach,1
8328,train_556,do_not_dryclean,0
8329,train_556,do_not_tumble_dry,0
8330,train_556,do_not_wash,0
8331,train_556,double_bar,0
8332,train_556,dryclean,0
8333,train_556,low_temperature_tumble_dry,0
8334,train_556,normal_temperature_tumble_dry,0
8335,train_556,single_bar,0
8336,train_556,tumble_dry,1
8337,train_556,wash_30,0
8338,train_556,wash_40,1
8339,train_556,wash_60,0
8340,train_556,wash_hand,0
8341,train_557,bleach_with_non_chlorine,0
8342,train_557,do_not_bleach,1
8343,train_557,do_not_dryclean,1
8344,train_557,do_not_tumble_dry,0
8345,train_557,do_not_wash,0
8346,train_557,double_bar,1
8347,train_557,dryclean,0
8348,train_557,low_temperature_tumble_dry,0
8349,train_557,normal_temperature_tumble_dry,0
8350,train_557,single_bar,0
8351,train_557,tumble_dry,1
8352,train_557,wash_30,0
8353,train_557,wash_40,1
8354,train_557,wash_60,0
8355,train_557,wash_hand,0
8356,train_558,bleach_with_non_chlorine,0
8357,train_558,do_not_bleach,1
8358,train_558,do_not_dryclean,0
8359,train_558,do_not_tumble_dry,0
8360,train_558,do_not_wash,0
8361,train_558,double_bar,0
8362,train_558,dryclean,1
8363,train_558,low_temperature_tumble_dry,0
8364,train_558,normal_temperature_tumble_dry,0
8365,train_558,single_bar,0
8366,train_558,tumble_dry,0
8367,train_558,wash_30,1
8368,train_558,wash_40,0
8369,train_558,wash_60,0
8370,train_558,wash_hand,0
8371,train_559,bleach_with_non_chlorine,0
8372,train_559,do_not_bleach,1
8373,train_559,do_not_dryclean,1
8374,train_559,do_not_tumble_dry,1
8375,train_559,do_not_wash,0
8376,train_559,double_bar,0
8377,train_559,dryclean,0
8378,train_559,low_temperature_tumble_dry,0
8379,train_559,normal_temperature_tumble_dry,0
8380,train_559,single_bar,0
8381,train_559,tumble_dry,0
8382,train_559,wash_30,1
8383,train_559,wash_40,0
8384,train_559,wash_60,0
8385,train_559,wash_hand,0
8386,train_560,bleach_with_non_chlorine,1
8387,train_560,do_not_bleach,0
8388,train_560,do_not_dryclean,0
8389,train_560,do_not_tumble_dry,0
8390,train_560,do_not_wash,0
8391,train_560,double_bar,1
8392,train_560,dryclean,1
8393,train_560,low_temperature_tumble_dry,1
8394,train_560,normal_temperature_tumble_dry,0
8395,train_560,single_bar,0
8396,train_560,tumble_dry,0
8397,train_560,wash_30,0
8398,train_560,wash_40,0
8399,train_560,wash_60,0
8400,train_560,wash_hand,0
8401,train_561,bleach_with_non_chlorine,0
8402,train_561,do_not_bleach,1
8403,train_561,do_not_dryclean,0
8404,train_561,do_not_tumble_dry,1
8405,train_561,do_not_wash,0
8406,train_561,double_bar,0
8407,train_561,dryclean,1
8408,train_561,low_temperature_tumble_dry,0
8409,train_561,normal_temperature_tumble_dry,0
8410,train_561,single_bar,1
8411,train_561,tumble_dry,0
8412,train_561,wash_30,1
8413,train_561,wash_40,0
8414,train_561,wash_60,0
8415,train_561,wash_hand,0
8416,train_562,bleach_with_non_chlorine,0
8417,train_562,do_not_bleach,0
8418,train_562,do_not_dryclean,1
8419,train_562,do_not_tumble_dry,1
8420,train_562,do_not_wash,0
8421,train_562,double_bar,0
8422,train_562,dryclean,0
8423,train_562,low_temperature_tumble_dry,0
8424,train_562,normal_temperature_tumble_dry,0
8425,train_562,single_bar,0
8426,train_562,tumble_dry,0
8427,train_562,wash_30,0
8428,train_562,wash_40,0
8429,train_562,wash_60,0
8430,train_562,wash_hand,0
8431,train_563,bleach_with_non_chlorine,0
8432,train_563,do_not_bleach,1
8433,train_563,do_not_dryclean,1
8434,train_563,do_not_tumble_dry,1
8435,train_563,do_not_wash,0
8436,train_563,double_bar,0
8437,train_563,dryclean,0
8438,train_563,low_temperature_tumble_dry,0
8439,train_563,normal_temperature_tumble_dry,0
8440,train_563,single_bar,0
